docid	position	length	mention	url
2018-01-26_01_Save	206	11	Afghanistan	https://en.wikipedia.org/wiki/Afghanistan
2018-01-26_01_Save	245	4	ISIL	https://en.wikipedia.org/wiki/Islamic_State_of_Iraq_and_the_Levant
2018-01-26_01_Save	298	9	Jalalabad	https://en.wikipedia.org/wiki/Jalalabad
2018-01-26_01_Save	309	9	Nangarhar	https://en.wikipedia.org/wiki/Nangarhar_Province
2018-01-26_01_Save	543	12	The Guardian	https://en.wikipedia.org/wiki/The_Guardian
2018-01-26_01_Save	796	25	rocket-propelled grenades	https://en.wikipedia.org/wiki/rocket-propelled_grenade
2018-01-26_01_Save	868	3	BBC	https://en.wikipedia.org/wiki/BBC
2018-01-26_01_Save	2140	16	Amaq news agency	https://en.wikipedia.org/wiki/Amaq_news_agency
2018-01-26_01_Save	2173	36	Islamic State of Iraq and the Levant	https://en.wikipedia.org/wiki/Islamic_State_of_Iraq_and_the_Levant
2018-01-26_01_Save	2283	7	Swedish	https://en.wikipedia.org/wiki/Sweden
2018-01-26_01_Save	2642	9	Red Cross	https://en.wikipedia.org/wiki/International_Red_Cross_and_Red_Crescent_Movement
2018-01-26_01_Save	2682	16	Jowzjan Province	https://en.wikipedia.org/wiki/Jowzjan_Province
2018-01-26_01_Save	2750	5	Czech	https://en.wikipedia.org/wiki/Czech_Republic
2018-01-26_01_Save	2775	14	People in Need	https://en.wikipedia.org/wiki/People_in_Need_(Czech_Republic)
2018-01-26_01_Save	2805	5	Balkh	https://en.wikipedia.org/wiki/Balkh
2018-01-26_01_Save	2854	5	ACTED	https://en.wikipedia.org/wiki/Agency_for_Technical_Cooperation_and_Development
2018-01-26_01_Save	2863	6	French	https://en.wikipedia.org/wiki/France
2018-01-26_01_Save	2897	6	Faryab	https://en.wikipedia.org/wiki/Faryab
2018-01-27_00_United	35	14	USA Gymnastics	https://en.wikipedia.org/wiki/USA_Gymnastics
2018-01-27_00_United	62	12	Larry Nassar	https://en.wikipedia.org/wiki/Larry_Nassar
2018-01-27_00_United	135	13	Ingham County	https://en.wikipedia.org/wiki/Ingham_County,_Michigan
2018-01-27_00_United	150	8	Michigan	https://en.wikipedia.org/wiki/Michigan
2018-01-27_00_United	160	13	United States	https://en.wikipedia.org/wiki/United_States
2018-01-27_00_United	404	17	child pornography	https://en.wikipedia.org/wiki/Child_pornography
2018-01-27_00_United	438	18	Rosemarie Aquilina	https://en.wikipedia.org/wiki/Rosemarie_Aquilina
2018-01-27_00_United	508	7	Lansing	https://en.wikipedia.org/wiki/Lansing,_Michigan
2018-01-27_00_United	864	19	sentencing hearings	https://en.wikipedia.org/wiki/Criminal_sentencing_in_the_United_States
2018-01-27_00_United	995	12	Simone Biles	https://en.wikipedia.org/wiki/Simone_Biles
2018-01-27_00_United	1009	11	Aly Raisman	https://en.wikipedia.org/wiki/Aly_Raisman
2018-01-27_00_United	1026	13	Gabby Douglas	https://en.wikipedia.org/wiki/Gabby_Douglas
2018-01-27_00_United	1650	13	Olympic Games	https://en.wikipedia.org/wiki/Olympic_Games
2018-01-27_00_United	1696	25	Michigan State University	https://en.wikipedia.org/wiki/Michigan_State_University
2018-01-27_00_United	1903	31	United States Olympic Committee	https://en.wikipedia.org/wiki/United_States_Olympic_Committee
2018-01-27_00_United	3224	7	Reuters	https://en.wikipedia.org/wiki/Reuters
2018-01-27_00_United	3240	17	Los Angeles Times	https://en.wikipedia.org/wiki/Los_Angeles_Times
2018-01-27_01_India	64	6	Indian	https://en.wikipedia.org/wiki/India
2018-01-27_01_India	80	9	Karnataka	https://en.wikipedia.org/wiki/Karnataka
2018-01-27_01_India	206	13	Mandovi river	https://en.wikipedia.org/wiki/Mandovi_river
2018-01-27_01_India	317	9	Bangalore	https://en.wikipedia.org/wiki/Bengaluru
2018-01-27_01_India	364	5	bandh	https://en.wikipedia.org/wiki/bandh
2018-01-27_01_India	441	6	Mysore	https://en.wikipedia.org/wiki/Mysore
2018-01-27_01_India	541	3	Goa	https://en.wikipedia.org/wiki/Goa
2018-01-27_01_India	648	9	acre-feet	https://en.wikipedia.org/wiki/acre-feet
2018-01-27_01_India	692	8	Belagavi	https://en.wikipedia.org/wiki/Belagavi
2018-01-27_01_India	702	8	Bagalkot	https://en.wikipedia.org/wiki/Bagalkot
2018-01-27_01_India	712	7	Dharwad	https://en.wikipedia.org/wiki/Dharwad
2018-01-27_01_India	724	5	Gadag	https://en.wikipedia.org/wiki/Gadag
2018-01-27_01_India	1082	20	Bangalore University	https://en.wikipedia.org/wiki/Bangalore_University
2018-01-27_01_India	1196	7	Ballari	https://en.wikipedia.org/wiki/Ballari
2018-01-27_01_India	1300	7	Kannada	https://en.wikipedia.org/wiki/Kannada_people
2018-01-27_01_India	1614	11	Prakash Raj	https://en.wikipedia.org/wiki/Prakash_Raj
2018-01-27_01_India	1646	7	Twitter	https://en.wikipedia.org/wiki/Twitter
2018-01-27_01_India	2470	20	Bhartiya Janta Party	https://en.wikipedia.org/wiki/Bhartiya_Janta_Party
2018-01-27_01_India	2583	9	Amit Shah	https://en.wikipedia.org/wiki/Amit_Shah
2018-01-27_01_India	2639	13	Vatal Nagaraj	https://en.wikipedia.org/wiki/Vatal_Nagaraj
2018-01-27_01_India	2932	20	Press Trust of India	https://en.wikipedia.org/wiki/Press_Trust_of_India
2018-01-27_01_India	3346	11	Namma Metro	https://en.wikipedia.org/wiki/Namma_Metro
2018-01-27_01_India	3952	33	National Institute of Engineering	https://en.wikipedia.org/wiki/National_Institute_of_Engineering
2018-01-27_01_India	4209	9	Mangalore	https://en.wikipedia.org/wiki/Mangalore
2018-01-27_01_India	4517	13	Narendra Modi	https://en.wikipedia.org/wiki/Narendra_Modi
2018-01-29_00_USA	37	14	USA Gymnastics	https://en.wikipedia.org/wiki/USA_Gymnastics
2018-01-29_00_USA	65	2	US	https://en.wikipedia.org/wiki/United_States
2018-01-29_00_USA	216	31	United States Olympic Committee	https://en.wikipedia.org/wiki/United_States_Olympic_Committee
2018-01-29_00_USA	323	12	Larry Nassar	https://en.wikipedia.org/wiki/Larry_Nassar
2018-01-29_00_USA	794	13	Olympic Games	https://en.wikipedia.org/wiki/Olympic_Games
2018-01-29_01_Afghanistan	113	11	Afghanistan	https://en.wikipedia.org/wiki/Afghanistan
2018-01-29_01_Afghanistan	135	5	Kabul	https://en.wikipedia.org/wiki/Kabul
2018-01-29_01_Afghanistan	321	7	Taliban	https://en.wikipedia.org/wiki/Afghan_Taliban
2018-01-29_01_Afghanistan	404	10	local time	https://en.wikipedia.org/wiki/Time_in_Afghanistan
2018-01-29_01_Afghanistan	811	17	National Assembly	https://en.wikipedia.org/wiki/National_Assembly_(Afghanistan)
2018-01-29_01_Afghanistan	991	7	Reuters	https://en.wikipedia.org/wiki/Reuters
2018-01-29_01_Afghanistan	1022	25	Ministry of Public Health	https://en.wikipedia.org/wiki/Ministry_of_Public_Health_(Afghanistan)
2018-01-29_01_Afghanistan	1104	3	BBC	https://en.wikipedia.org/wiki/BBC
2018-01-29_01_Afghanistan	1195	7	Italian	https://en.wikipedia.org/wiki/Italy
2018-01-29_01_Afghanistan	1209	9	Emergency	https://en.wikipedia.org/wiki/Emergency_(NGO)
2018-01-29_01_Afghanistan	1338	14	United Nations	https://en.wikipedia.org/wiki/United_Nations
2018-01-29_01_Afghanistan	1371	16	António Guterres	https://en.wikipedia.org/wiki/Ant%C3%B3nio_Guterres
2018-01-29_01_Afghanistan	1584	17	Abdullah Abdullah	https://en.wikipedia.org/wiki/Abdullah_Abdullah
2018-01-29_01_Afghanistan	1808	17	Zabiullah Mujahid	https://en.wikipedia.org/wiki/Zabiullah_Mujahid
2018-01-29_01_Afghanistan	1969	48	United Nations Assistance Mission in Afghanistan	https://en.wikipedia.org/wiki/United_Nations_Assistance_Mission_in_Afghanistan
2018-01-30_00_Koreas	69	5	North	https://en.wikipedia.org/wiki/North_Korea
2018-01-30_00_Koreas	79	11	South Korea	https://en.wikipedia.org/wiki/South_Korea
2018-01-30_00_Koreas	264	11	Pyeongchang	https://en.wikipedia.org/wiki/Pyeongchang
2018-01-30_00_Koreas	456	16	Korean Peninsula	https://en.wikipedia.org/wiki/Korean_Peninsula
2018-01-30_00_Koreas	506	31	International Olympic Committee	https://en.wikipedia.org/wiki/International_Olympic_Committee
2018-01-30_00_Koreas	544	31	International Olympic Committee	https://en.wikipedia.org/wiki/International_Olympic_Committee
2018-01-30_00_Koreas	674	20	1988 Summer Olympics	https://en.wikipedia.org/wiki/1988_Summer_Olympics
2018-01-30_00_Koreas	698	5	Seoul	https://en.wikipedia.org/wiki/Seoul
2018-01-30_00_Koreas	765	28	bombed a South Korean flight	https://en.wikipedia.org/wiki/Korean_Air_Flight_858
2018-01-30_00_Koreas	1155	11	Moon Jae-in	https://en.wikipedia.org/wiki/Moon_Jae-in
2018-01-30_00_Koreas	1748	17	National Assembly	https://en.wikipedia.org/wiki/National_Assembly_(South_Korea)
2018-01-30_00_Koreas	1830	11	Kim Jong-un	https://en.wikipedia.org/wiki/Kim_Jong-un
2018-01-30_01_Football	38	7	Catalan	https://en.wikipedia.org/wiki/Catalonia
2018-01-30_01_Football	46	8	football	https://en.wikipedia.org/wiki/Association_football
2018-01-30_01_Football	60	12	FC Barcelona	https://en.wikipedia.org/wiki/FC_Barcelona
2018-01-30_01_Football	98	7	Spanish	https://en.wikipedia.org/wiki/Spain
2018-01-30_01_Football	118	12	Gerard Piqué	https://en.wikipedia.org/wiki/Gerard_Piqu%C3%A9
2018-01-30_01_Football	394	8	La Masia	https://en.wikipedia.org/wiki/La_Masia
2018-01-30_01_Football	494	8	Camp Nou	https://en.wikipedia.org/wiki/Camp_Nou
2018-01-30_01_Football	545	21	UEFA Champions League	https://en.wikipedia.org/wiki/UEFA_Champions_League
2018-01-30_01_Football	587	6	LaLiga	https://en.wikipedia.org/wiki/La_Liga
2018-01-30_01_Football	607	12	Copa del Rey	https://en.wikipedia.org/wiki/Copa_del_Rey
2018-01-30_01_Football	639	20	FIFA Club World Cups	https://en.wikipedia.org/wiki/FIFA_Club_World_Cup
2018-01-30_01_Football	765	17	Manchester United	https://en.wikipedia.org/wiki/Manchester_United_F.C.
2018-01-30_01_Football	811	4	caps	https://en.wikipedia.org/wiki/cap_(sport)
2018-01-30_01_Football	838	14	FIFA World Cup	https://en.wikipedia.org/wiki/FIFA_World_Cup
2018-01-30_01_Football	856	12	South Africa	https://en.wikipedia.org/wiki/South_Africa
2018-01-30_01_Football	885	14	UEFA Euro 2012	https://en.wikipedia.org/wiki/UEFA_Euro_2012
2018-01-30_01_Football	1100	14	Andrés Iniesta	https://en.wikipedia.org/wiki/Andr%C3%A9s_Iniesta
2018-01-30_01_Football	1119	12	Lionel Messi	https://en.wikipedia.org/wiki/Lionel_Messi
2018-02-01_00_Football	40	7	English	https://en.wikipedia.org/wiki/England
2018-02-01_00_Football	48	8	football	https://en.wikipedia.org/wiki/Association_football
2018-02-01_00_Football	62	17	Manchester United	https://en.wikipedia.org/wiki/Manchester_United_F.C.
2018-02-01_00_Football	90	7	Spanish	https://en.wikipedia.org/wiki/Spain
2018-02-01_00_Football	109	9	Juan Mata	https://en.wikipedia.org/wiki/Juan_Mata
2018-02-01_00_Football	356	13	José Mourinho	https://en.wikipedia.org/wiki/Jos%C3%A9_Mourinho
2018-02-01_00_Football	592	6	London	https://en.wikipedia.org/wiki/London
2018-02-01_00_Football	604	10	Chelsea FC	https://en.wikipedia.org/wiki/Chelsea_F.C.
2018-02-01_00_Football	649	1	£	https://en.wikipedia.org/wiki/pound_sterling
2018-02-01_00_Football	669	11	David Moyes	https://en.wikipedia.org/wiki/David_Moyes
2018-02-01_00_Football	906	12	Old Trafford	https://en.wikipedia.org/wiki/Old_Trafford
2018-02-01_00_Football	1126	15	Michael Carrick	https://en.wikipedia.org/wiki/Michael_Carrick
2018-02-01_00_Football	1219	7	Chilean	https://en.wikipedia.org/wiki/Chile
2018-02-01_00_Football	1235	14	Alexis Sanchez	https://en.wikipedia.org/wiki/Alexis_Sanchez
2018-02-01_00_Football	1275	10	Arsenal FC	https://en.wikipedia.org/wiki/Arsenal_F.C.
2018-02-01_00_Football	1305	8	Armenian	https://en.wikipedia.org/wiki/Armenia
2018-02-01_00_Football	1325	18	Henrick Mkhitaryan	https://en.wikipedia.org/wiki/Henrick_Mkhitaryan
2018-02-02_00_Football	40	7	English	https://en.wikipedia.org/wiki/England
2018-02-02_00_Football	48	8	football	https://en.wikipedia.org/wiki/Association_football
2018-02-02_00_Football	62	10	Arsenal FC	https://en.wikipedia.org/wiki/Arsenal_F.C.
2018-02-02_00_Football	91	8	Gabonese	https://en.wikipedia.org/wiki/Gabon
2018-02-02_00_Football	108	25	Pierre-Emerick Aubameyang	https://en.wikipedia.org/wiki/Pierre-Emerick_Aubameyang
2018-02-02_00_Football	139	6	German	https://en.wikipedia.org/wiki/Germany
2018-02-02_00_Football	151	17	Borussia Dortmund	https://en.wikipedia.org/wiki/Borussia_Dortmund
2018-02-02_00_Football	248	1	£	https://en.wikipedia.org/wiki/pound_sterling
2018-02-02_00_Football	382	6	French	https://en.wikipedia.org/wiki/France
2018-02-02_00_Football	394	13	Saint-Etienne	https://en.wikipedia.org/wiki/Saint-Etienne
2018-02-02_00_Football	476	10	Bundesliga	https://en.wikipedia.org/wiki/Bundesliga
2018-02-02_00_Football	577	17	Signal Iduna Park	https://en.wikipedia.org/wiki/Signal_Iduna_Park
2018-02-02_00_Football	630	9	DFB-Pokal	https://en.wikipedia.org/wiki/DFB-Pokal
2018-02-02_00_Football	798	30	African Footballer of the Year	https://en.wikipedia.org/wiki/African_Footballer_of_the_Year
2018-02-02_00_Football	860	4	caps	https://en.wikipedia.org/wiki/cap_(sport)
2018-02-02_00_Football	1007	12	Theo Walcott	https://en.wikipedia.org/wiki/Theo_Walcott
2018-02-02_00_Football	1054	10	Everton FC	https://en.wikipedia.org/wiki/Everton_FC
2018-02-02_00_Football	1151	8	Armenian	https://en.wikipedia.org/wiki/Armenia
2018-02-02_00_Football	1171	18	Henrick Mkhitaryan	https://en.wikipedia.org/wiki/Henrick_Mkhitaryan
2018-02-02_00_Football	1260	17	Manchester United	https://en.wikipedia.org/wiki/Manchester_United_F.C.
2018-02-02_00_Football	1308	6	London	https://en.wikipedia.org/wiki/London
2018-02-02_00_Football	1340	7	Chilean	https://en.wikipedia.org/wiki/Chile
2018-02-02_00_Football	1356	14	Alexis Sanchez	https://en.wikipedia.org/wiki/Alexis_Sanchez
2018-02-02_00_Football	1455	7	Belgian	https://en.wikipedia.org/wiki/Belgium
2018-02-02_00_Football	1474	15	Michy Batshuayi	https://en.wikipedia.org/wiki/Michy_Batshuayi
2018-02-02_00_Football	1495	7	Chelsea	https://en.wikipedia.org/wiki/Chelsea_F.C.
2018-02-02_00_Football	1595	14	Olivier Giroud	https://en.wikipedia.org/wiki/Olivier_Giroud
2018-02-02_00_Football	1686	19	Alexandre Lacazette	https://en.wikipedia.org/wiki/Alexandre_Lacazette
2018-02-03_00_India	56	4	rape	https://en.wikipedia.org/wiki/Sex_and_the_law
2018-02-03_00_India	64	5	India	https://en.wikipedia.org/wiki/India
2018-02-03_00_India	81	9	New Delhi	https://en.wikipedia.org/wiki/New_Delhi
2018-02-03_00_India	147	26	Delhi Commission for Women	https://en.wikipedia.org/wiki/Delhi_Commission_for_Women
2018-02-03_00_India	212	18	Satyagrah Aandolan	https://en.wikipedia.org/wiki/Satyagraha
2018-02-03_00_India	319	13	death penalty	https://en.wikipedia.org/wiki/Death_penalty
2018-02-03_00_India	499	18	critical condition	https://en.wikipedia.org/wiki/critical_condition
2018-02-03_00_India	705	24	Asian News International	https://en.wikipedia.org/wiki/Asian_News_International
2018-02-03_00_India	951	17	Indian Penal Code	https://en.wikipedia.org/wiki/Indian_Penal_Code
2018-02-03_00_India	1021	7	tweeted	https://en.wikipedia.org/wiki/Twitter
2018-02-03_00_India	1217	13	Narendra Modi	https://en.wikipedia.org/wiki/Narendra_Modi
2018-02-03_00_India	2009	12	Delhi Police	https://en.wikipedia.org/wiki/Delhi_Police
2018-02-03_00_India	2062	9	forensics	https://en.wikipedia.org/wiki/forensics
2018-02-03_00_India	2268	5	Delhi	https://en.wikipedia.org/wiki/Delhi_NCT
2018-02-03_00_India	2436	12	rape culture	https://en.wikipedia.org/wiki/rape_culture
2018-02-03_00_India	2836	29	National Crime Records Bureau	https://en.wikipedia.org/wiki/National_Crime_Records_Bureau
2018-02-03_01_Football	42	7	English	https://en.wikipedia.org/wiki/England
2018-02-03_01_Football	50	8	football	https://en.wikipedia.org/wiki/Association_football
2018-02-03_01_Football	64	10	Chelsea FC	https://en.wikipedia.org/wiki/Chelsea_F.C.
2018-02-03_01_Football	93	6	French	https://en.wikipedia.org/wiki/France
2018-02-03_01_Football	108	14	Olivier Giroud	https://en.wikipedia.org/wiki/Olivier_Giroud
2018-02-03_01_Football	146	10	Arsenal FC	https://en.wikipedia.org/wiki/Arsenal_F.C.
2018-02-03_01_Football	222	1	£	https://en.wikipedia.org/wiki/pound
2018-02-03_01_Football	472	16	Emirates Stadium	https://en.wikipedia.org/wiki/Emirates_Stadium
2018-02-03_01_Football	511	7	FA Cups	https://en.wikipedia.org/wiki/FA_Cup
2018-02-03_01_Football	540	16	Community Shield	https://en.wikipedia.org/wiki/Community_Shield
2018-02-03_01_Football	661	14	Premier League	https://en.wikipedia.org/wiki/Premier_League
2018-02-03_01_Football	856	7	Belgian	https://en.wikipedia.org/wiki/Belgium
2018-02-03_01_Football	872	15	Michy Batshuayi	https://en.wikipedia.org/wiki/Michy_Batshuayi
2018-02-03_01_Football	891	6	German	https://en.wikipedia.org/wiki/Germany
2018-02-03_01_Football	903	17	Borussia Dortmund	https://en.wikipedia.org/wiki/Borussia_Dortmund
2018-02-03_01_Football	1008	8	Gabonese	https://en.wikipedia.org/wiki/Gabon
2018-02-03_01_Football	1025	25	Pierre-Emerick Aubameyang	https://en.wikipedia.org/wiki/Pierre-Emerick_Aubameyang
2018-02-04_00_United	84	17	Westlake District	https://en.wikipedia.org/wiki/Westlake,_Los_Angeles
2018-02-04_00_United	103	11	Los Angeles	https://en.wikipedia.org/wiki/Los_Angeles
2018-02-04_00_United	123	10	California	https://en.wikipedia.org/wiki/California
2018-02-04_00_United	135	2	US	https://en.wikipedia.org/wiki/United_States
2018-02-04_00_United	499	37	Los Angeles County-USC Medical Center	https://en.wikipedia.org/wiki/LAC%2BUSC_Medical_Center
2018-02-04_00_United	1220	19	Belmont High School	https://en.wikipedia.org/wiki/Belmont_High_School_(Los_Angeles)
2018-02-05_00_North	37	11	North Korea	https://en.wikipedia.org/wiki/North_Korea
2018-02-05_00_North	73	12	Kim Yong Nam	https://en.wikipedia.org/wiki/Kim_Yong_Nam
2018-02-05_00_North	113	11	Pyeongchang	https://en.wikipedia.org/wiki/Pyeongchang
2018-02-05_00_North	126	11	South Korea	https://en.wikipedia.org/wiki/South_Korea
2018-02-05_00_North	163	8	Olympics	https://en.wikipedia.org/wiki/Olympic_Games
2018-02-05_00_North	507	25	Korean Demilitarized Zone	https://en.wikipedia.org/wiki/Korean_Demilitarized_Zone
2018-02-05_00_North	592	40	Supreme People's Assembly of North Korea	https://en.wikipedia.org/wiki/Supreme_People%27s_Assembly
2018-02-05_00_North	873	16	2014 Asian Games	https://en.wikipedia.org/wiki/2014_Asian_Games
2018-02-05_00_North	893	7	Incheon	https://en.wikipedia.org/wiki/Incheon
2018-02-05_00_North	922	34	Workers' Party's Central Committee	https://en.wikipedia.org/wiki/Central_Committee_of_the_Workers%27_Party_of_Korea
2018-02-05_00_North	964	14	Hwang Pyong So	https://en.wikipedia.org/wiki/Hwang_Pyong_So
2018-02-05_00_North	1097	11	Kim Jong-un	https://en.wikipedia.org/wiki/Kim_Jong-un
2018-02-05_00_North	1159	23	Ministry of Unification	https://en.wikipedia.org/wiki/Ministry_of_Unification
2018-02-05_00_North	1265	6	Sweden	https://en.wikipedia.org/wiki/Sweden
2018-02-05_00_North	1519	11	Paralypmics	https://en.wikipedia.org/wiki/2018_Winter_Paralympics
2018-02-07_00_Dutch	44	32	Royal Dutch Football Association	https://en.wikipedia.org/wiki/Royal_Dutch_Football_Association
2018-02-07_00_Dutch	131	13	Ronald Koeman	https://en.wikipedia.org/wiki/Ronald_Koeman
2018-02-07_00_Dutch	437	7	England	https://en.wikipedia.org/wiki/England
2018-02-07_00_Dutch	463	14	Southampton FC	https://en.wikipedia.org/wiki/Southampton_FC
2018-02-07_00_Dutch	482	10	Everton FC	https://en.wikipedia.org/wiki/Everton_FC
2018-02-07_00_Dutch	641	5	Dutch	https://en.wikipedia.org/wiki/Netherlands
2018-02-07_00_Dutch	720	15	Nico-Jan Hoogma	https://en.wikipedia.org/wiki/Nico-Jan_Hoogma
2018-02-07_00_Dutch	788	7	tweeted	https://en.wikipedia.org/wiki/Twitter
2018-02-07_00_Dutch	937	14	UEFA Euro 2020	https://en.wikipedia.org/wiki/UEFA_Euro_2020
2018-02-07_00_Dutch	1010	14	FIFA World Cup	https://en.wikipedia.org/wiki/FIFA_World_Cup
2018-02-07_00_Dutch	1078	14	Louis van Gaal	https://en.wikipedia.org/wiki/Louis_van_Gaal
2018-02-07_00_Dutch	1135	14	UEFA Euro 2016	https://en.wikipedia.org/wiki/UEFA_Euro_2016
2018-02-07_00_Dutch	1249	6	Russia	https://en.wikipedia.org/wiki/Russia
2018-02-07_00_Dutch	1356	13	Dick Advocaat	https://en.wikipedia.org/wiki/Dick_Advocaat
2018-02-07_00_Dutch	1492	9	Amsterdam	https://en.wikipedia.org/wiki/Amsterdam
2018-02-07_01_Margot	40	14	Margot Duhalde	https://en.wikipedia.org/wiki/Margot_Duhalde
2018-02-07_01_Margot	56	5	Chile	https://en.wikipedia.org/wiki/Chile
2018-02-07_01_Margot	173	18	Free French Forces	https://en.wikipedia.org/wiki/Free_French_Forces
