conversation id,turn count (which turn in this conversation),prompt,all instructions,instruction count,question topic,LLM capability tested,image 1,image 2,image 3,image 4,image 5,auto eval metric weights,Creativity Gemini,Richness Gemini,Visual Perception Gemini,Logical Coherence Gemini,Answer Accuracy Gemini,Image Relationship Understanding Gemini,Instruction Following Gemini,Overall score Gemini,Programmatic Instruction Following Gemini,Creativity GPT-4o,Richness GPT-4o,Visual Perception GPT-4o,Logical Coherence GPT-4o,Answer Accuracy GPT-4o,Image Relationship Understanding GPT-4o,Instruction Following GPT-4o,Overall score GPT-4o,Programmatic Instruction Following GPT-4o,Creativity Sonnet,Richness Sonnet,Visual Perception Sonnet,Logical Coherence Sonnet,Answer Accuracy Sonnet,Image Relationship Understanding Sonnet,Instruction Following Sonnet,Overall score Sonnet,Programmatic Instruction Following Sonnet,"Preference: 1 for Gemini, 0 for GPT-4o","Preference: 1 for Gemini, 0 for Sonnet","Preference: 1 for Sonnet, 0 for GPT-4o"
3,6,"Instruction: Start every sentence with 
the letter (B). What symbols or 
feelings could be associated with the 
bird depicted in the Image2, 
considering its colors and posture?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B).",4,Creativity,Creativity,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,7,8,8,9,7,0.8,4,6,8,7,8,9,10,7,1,3,4,7,3,6,6,1,4,1,0,1,0
3,7,"Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Describe the 
physical characteristics of the bird 
shown in the Image3.","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses.",5,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,8,9,6,6,6,0.6666666667,5,6,7,8,7,6,8,7,0.8333333333,6,6,7,8,7,6,8,7,0.8333333333,0,0,1
3,8,"How does the bird in the Image3 likely 
acquire its food?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses.",5,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,8,8,9,4,6,0.5,5,6,7,8,7,7,8,7,0.6666666667,4,5,6,6,6,7,5,6,0.8333333333,0,1,0
3,9,"What might be the significance or 
symbolism associated with the bird in 
the Image3 in its natural habitat?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses.",5,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,6,7,8,7,7,8,7,0.5,6,5,7,8,7,6,8,7,0.6666666667,5,6,7,8,6,7,6,6,0.6666666667,0,1,0
3,10,"Instruction: End every sentence with a 
question mark (?). What species is 
shown in the Image4 and what are they 
known for?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
End every sentence with a question mark 
(?).",6,Knowledge-Based Reasoning,Knowledge Grounding,,,,,,1 1 1 1 1 1 1 1 20,2,5,7,8,8,8,10,7,0.2857142857,2,4,7,6,6,6,9,5,0.5714285714,3,4,7,8,6,6,9,5,0.7142857143,1,0,1
3,11,"Describe the activity being performed 
by the ospreys in the Image4.","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
End every sentence with a question mark 
(?).",6,Visual Object Description,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,8,8,7,7,7,0.2857142857,4,5,7,6,6,7,2,5,0.5714285714,2,4,6,6,5,6,6,5,0.7142857143,1,1,1
3,12,"How do the actions of the ospreys in 
the Image4 relate to their nesting 
behavior?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
End every sentence with a question mark 
(?).",6,Knowledge-Based Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,7,7,7,1,6,0.2857142857,6,5,7,7,7,8,8,7,0.5714285714,3,4,5,6,6,6,2,4,0.7142857143,0,1,0
3,13,"Compare the environments depicted in 
Image1, Image3, and Image4. What are 
the similarities and differences?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
End every sentence with a question mark 
(?).",6,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,6,6,7,8,7,8,9,7,0.2857142857,4,5,6,6,7,6,7,6,0.5714285714,3,4,6,6,6,6,8,5,0.8571428571,1,1,1
3,14,"Analyze the potential reasons for the 
different physical adaptations observed 
in Image1, Image2, and Image3.","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
End every sentence with a question mark 
(?).",6,Visual Comparative Analysis,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,5,7,8,7,7,7,7,0.2857142857,4,5,7,6,6,7,10,6,0.4285714286,5,6,6,7,6,7,6,6,0.8571428571,1,0,1
3,15,"Discuss the significance of the actions 
or behaviors captured in Image3 and 
Image4.","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
End every sentence with a question mark 
(?).",6,Visual Object Reasoning',Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,8,8,8,8,8,10,8,0.2857142857,5,6,7,7,6,7,9,7,0.5714285714,3,4,5,6,6,6,8,5,0.8571428571,1,1,0
3,16,"Explore the symbolic meanings 
associated with the birds shown in 
Image1, Image2, and Image3.","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
End every sentence with a question mark 
(?).",6,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,7,7,6,2,5,0.2857142857,5,5,7,8,7,8,10,7,0.5714285714,4,5,7,8,6,8,10,6,0.8571428571,0,0,1
3,17,"How might the social structures of the 
birds in Image1, Image2, and Image4 
influence their interactions and 
behaviors?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
End every sentence with a question mark 
(?).",6,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,8,8,8,6,7,0.2857142857,6,6,7,8,6,7,8,7,0.4285714286,3,4,6,7,6,6,9,5,0.8571428571,1,1,0
3,18,"Investigate how the historical and 
cultural importance of the birds in 
Image2 and Image4 might be reflected in 
their depictions.","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
End every sentence with a question mark 
(?).",6,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,6,6,5,1,5,0.2857142857,5,6,7,8,6,7,10,7,0.4285714286,3,4,6,7,5,7,8,5,0.8571428571,0,0,0
3,19,"Compare the nesting habits of the birds 
in Image3 and Image4 as shown in the 
images.","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
End every sentence with a question mark 
(?).",6,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,7,8,8,9,9,9,4,7,0.2857142857,3,4,5,5,5,6,1,4,0.4285714286,4,5,7,8,6,7,8,6,0.8571428571,1,0,1
3,20,"Reflect on the emotional expression 
captured in Image3 and Image4. What 
emotions do these images evoke and why?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Use the 
word 'itself' at least once in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
End every sentence with a question mark 
(?).",6,Visual Comparative Analysis,Creativity,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,8,8,8,6,7,0.2857142857,4,5,8,7,7,8,10,7,0.4285714286,5,6,8,7,8,7,9,7,0.8571428571,0,0,1
4,1,"Instruction: Use the word 'itself' at 
least once in all future responses. 
What shapes are observed in the 
alimentary paste shown in the Image1?","Instruction: Use the word 'itself' at 
least once in all future responses.",1,Visual Object Description',Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,9,8,6,10,7,1,2,4,7,8,7,6,9,6,1,5,7,8,8,9,6,10,8,1,1,0,1
4,2,"What ingredients can be used to make 
the type of alimentary paste seen in 
the Image1?","Instruction: Use the word 'itself' at 
least once in all future responses.",1,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,2,3,7,8,6,7,9,6,1,6,7,7,8,8,7,9,7,1,5,6,6,7,8,6,9,6,1,0,0,0
4,3,"Instruction: Make all the following 
responses at least 5 sentences. Discuss 
the possible cultural significance of 
the alimentary paste displayed in the 
Image1.","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses at least 5 sentences.",2,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,5,7,6,6,9,6,1,6,8,6,8,8,6,8,7,1,6,7,6,8,7,6,9,7,1,0,0,0
4,4,"Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Describe the 
appearance of the Image2, particularly 
focusing on the presentation and 
notable features on top of the 
beverage.","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses at least 5 sentences. 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses.",3,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,7,6,8,9,8,6,9,8,0.6666666667,5,6,8,7,8,6,6,7,1,5,6,7,8,8,6,6,6,1,1,1,0
4,5,"Instruction: Start every sentence with 
the letter (S). What emotions or 
atmosphere might the Image2 evoke, 
considering typical environments where 
such beverages are enjoyed?","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses at least 5 sentences. 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: Start 
every sentence with the letter (S).",4,Creativity,Creativity,,,,,,1 1 1 1 1 1 1 1 20,3,4,1,6,3,1,3,3,0.5,5,4,7,6,7,6,6,6,0.5,3,4,6,2,6,6,1,4,0.75,0,0,0
4,6,"Discuss the possible cultural or 
historical significance of the beverage 
shown in the Image2 and its connection 
to the tradition of espresso drinks.","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses at least 5 sentences. 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: Start 
every sentence with the letter (S).",4,Knowledge-Based Reasoning',Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,7,6,8,7,6,9,7,1,5,6,6,7,7,6,2,5,1,5,6,7,8,7,7,2,6,1,1,1,1
4,7,"Instruction: End every sentence with a 
question mark (?). What are the main 
ingredients typically used to make the 
food item in Image1?","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses at least 5 sentences. 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: Start 
every sentence with the letter (S). 
Instruction: End every sentence with a 
question mark (?).",5,Knowledge-Based Reasoning,Knowledge Grounding,,,,,,1 1 1 1 1 1 1 1 20,3,4,6,5,7,6,6,5,0.6,3,4,6,6,8,5,9,6,0.6,2,3,6,4,6,6,5,4,0.6,0,1,0
