,Transferability Metric,Source Architecture,Transferability Metric Score,Test Accuracy,Trainable Backbone,Target Dataset
1418,nleep,vgg19,-0.272686630487442,0.9704458713531494,False,imagenette
1419,nleep,vgg19,-0.272686630487442,0.947006344795227,True,imagenette
1420,nleep,densenet121,-0.0915282815694809,0.9921019077301025,False,imagenette
1421,nleep,densenet121,-0.0915282815694809,0.9864968061447144,True,imagenette
1422,nleep,densenet169,-0.06970677524805069,0.9933757781982422,False,imagenette
1423,nleep,densenet169,-0.06970677524805069,0.9864968061447144,True,imagenette
1424,nleep,densenet201,-0.0564727820456028,0.9964331388473511,False,imagenette
1425,nleep,densenet201,-0.0564727820456028,0.9895541667938232,True,imagenette
1426,nleep,xception,-0.10298120230436325,0.9885350465774536,False,imagenette
1427,nleep,xception,-0.10298120230436325,0.9852229356765747,True,imagenette
1428,nleep,mobilenet,-0.1520613133907318,0.9926114678382874,False,imagenette
1429,nleep,mobilenet,-0.1520613133907318,0.9780891537666321,True,imagenette
1430,nleep,mobilenetv2,-0.06210054084658623,0.9943948984146118,False,imagenette
1431,nleep,mobilenetv2,-0.06210054084658623,0.9900636672973633,True,imagenette
1432,nleep,mobilenetv3,-0.12176875025033951,0.9926114678382874,False,imagenette
1433,nleep,mobilenetv3,-0.12176875025033951,0.9844586253166199,True,imagenette
1434,nleep,nasnetmobile,-0.0760459303855896,0.9913375973701477,False,imagenette
1435,nleep,nasnetmobile,-0.0760459303855896,0.9892993569374084,True,imagenette
1436,nleep,efficientnetb0,-0.07083138823509216,0.9961783289909363,False,imagenette
1437,nleep,efficientnetb0,-0.07083138823509216,0.9918471574783325,True,imagenette
1438,nleep,efficientnetb1,-0.03808434307575226,0.9971974492073059,False,imagenette
1439,nleep,efficientnetb1,-0.03808434307575226,0.9956687688827515,True,imagenette
1440,nleep,efficientnetb2,-0.034594904631376266,0.9982165694236755,False,imagenette
1441,nleep,efficientnetb2,-0.034594904631376266,0.9951592087745667,True,imagenette
1442,nleep,efficientnetb3,-0.03368590027093887,0.9979617595672607,False,imagenette
1443,nleep,efficientnetb3,-0.03368590027093887,0.9949044585227966,True,imagenette
1444,logme,resnet50,0.8856884837150574,0.9933757781982422,False,imagenette
1445,logme,resnet50,0.8856884837150574,0.9854776859283447,True,imagenette
1446,logme,resnet101,0.9434323310852051,0.9910827875137329,False,imagenette
1447,logme,resnet101,0.9434323310852051,0.9829299449920654,True,imagenette
1448,logme,resnet50v2,0.9284442067146301,0.9836942553520203,False,imagenette
1449,logme,resnet50v2,0.9284442067146301,0.9780891537666321,True,imagenette
1450,logme,resnet101v2,1.023261547088623,0.9864968061447144,False,imagenette
1451,logme,resnet101v2,1.023261547088623,0.9788535237312317,True,imagenette
1452,logme,resnet152v2,1.0178524255752563,0.987515926361084,False,imagenette
1453,logme,resnet152v2,1.0178524255752563,0.981401264667511,True,imagenette
1454,logme,vgg16,0.5300388336181641,0.9648407697677612,False,imagenette
1455,logme,vgg16,0.5300388336181641,0.9533758163452148,True,imagenette
1456,logme,vgg19,0.5377793312072754,0.9704458713531494,False,imagenette
1457,logme,vgg19,0.5377793312072754,0.947006344795227,True,imagenette
1458,logme,densenet121,0.8688237071037292,0.9921019077301025,False,imagenette
1459,logme,densenet121,0.8688237071037292,0.9864968061447144,True,imagenette
1460,logme,densenet169,0.9359827041625977,0.9933757781982422,False,imagenette
1461,logme,densenet169,0.9359827041625977,0.9864968061447144,True,imagenette
1462,logme,densenet201,0.9753478765487671,0.9964331388473511,False,imagenette
1463,logme,densenet201,0.9753478765487671,0.9895541667938232,True,imagenette
1464,logme,xception,1.1283544301986694,0.9885350465774536,False,imagenette
1465,logme,xception,1.1283544301986694,0.9852229356765747,True,imagenette
1466,logme,mobilenet,0.7349987626075745,0.9926114678382874,False,imagenette
1467,logme,mobilenet,0.7349987626075745,0.9780891537666321,True,imagenette
1468,logme,mobilenetv2,1.0114402770996094,0.9943948984146118,False,imagenette
1469,logme,mobilenetv2,1.0114402770996094,0.9900636672973633,True,imagenette
1470,logme,mobilenetv3,1.045853853225708,0.9926114678382874,False,imagenette
1471,logme,mobilenetv3,1.045853853225708,0.9844586253166199,True,imagenette
1472,logme,nasnetmobile,1.3299291133880615,0.9913375973701477,False,imagenette
1473,logme,nasnetmobile,1.3299291133880615,0.9892993569374084,True,imagenette
1474,logme,efficientnetb0,1.187636137008667,0.9961783289909363,False,imagenette
1475,logme,efficientnetb0,1.187636137008667,0.9918471574783325,True,imagenette
1476,logme,efficientnetb1,1.3194681406021118,0.9971974492073059,False,imagenette
1477,logme,efficientnetb1,1.3194681406021118,0.9956687688827515,True,imagenette
1478,logme,efficientnetb2,1.3613388538360596,0.9982165694236755,False,imagenette
1479,logme,efficientnetb2,1.3613388538360596,0.9951592087745667,True,imagenette
1480,logme,efficientnetb3,1.4349477291107178,0.9979617595672607,False,imagenette
1481,logme,efficientnetb3,1.4349477291107178,0.9949044585227966,True,imagenette
1482,hscore,resnet50,4410.458984375,0.9933757781982422,False,imagenette
1483,hscore,resnet50,4410.458984375,0.9854776859283447,True,imagenette
1484,hscore,resnet101,4732.0966796875,0.9910827875137329,False,imagenette
1485,hscore,resnet101,4732.0966796875,0.9829299449920654,True,imagenette
1486,hscore,resnet50v2,2709.88671875,0.9836942553520203,False,imagenette
1487,hscore,resnet50v2,2709.88671875,0.9780891537666321,True,imagenette
1488,hscore,resnet101v2,2988.904296875,0.9864968061447144,False,imagenette
1489,hscore,resnet101v2,2988.904296875,0.9788535237312317,True,imagenette
1490,hscore,resnet152v2,3910.14892578125,0.987515926361084,False,imagenette
1491,hscore,resnet152v2,3910.14892578125,0.981401264667511,True,imagenette
1492,hscore,vgg16,554.3413696289062,0.9648407697677612,False,imagenette
1493,hscore,vgg16,554.3413696289062,0.9533758163452148,True,imagenette
1494,hscore,vgg19,571.3305053710938,0.9704458713531494,False,imagenette
1495,hscore,vgg19,571.3305053710938,0.947006344795227,True,imagenette
1496,hscore,densenet121,548.275390625,0.9921019077301025,False,imagenette
1497,hscore,densenet121,548.275390625,0.9864968061447144,True,imagenette
1498,hscore,densenet169,688.7172241210938,0.9933757781982422,False,imagenette
1499,hscore,densenet169,688.7172241210938,0.9864968061447144,True,imagenette
1500,hscore,densenet201,749.0472412109375,0.9964331388473511,False,imagenette
1501,hscore,densenet201,749.0472412109375,0.9895541667938232,True,imagenette
1502,hscore,xception,6630.16845703125,0.9885350465774536,False,imagenette
1503,hscore,xception,6630.16845703125,0.9852229356765747,True,imagenette
1504,hscore,mobilenet,829.8336791992188,0.9926114678382874,False,imagenette
1505,hscore,mobilenet,829.8336791992188,0.9780891537666321,True,imagenette
1506,hscore,mobilenetv2,1201.9989013671875,0.9943948984146118,False,imagenette
1507,hscore,mobilenetv2,1201.9989013671875,0.9900636672973633,True,imagenette
1508,hscore,mobilenetv3,1355.5875244140625,0.9926114678382874,False,imagenette
1509,hscore,mobilenetv3,1355.5875244140625,0.9844586253166199,True,imagenette
1510,hscore,nasnetmobile,8547.005859375,0.9913375973701477,False,imagenette
1511,hscore,nasnetmobile,8547.005859375,0.9892993569374084,True,imagenette
1512,hscore,efficientnetb0,1552.3955078125,0.9961783289909363,False,imagenette
1513,hscore,efficientnetb0,1552.3955078125,0.9918471574783325,True,imagenette
1514,hscore,efficientnetb1,1342.396728515625,0.9971974492073059,False,imagenette
1515,hscore,efficientnetb1,1342.396728515625,0.9956687688827515,True,imagenette
1516,hscore,efficientnetb2,1765.6339111328125,0.9982165694236755,False,imagenette
1517,hscore,efficientnetb2,1765.6339111328125,0.9951592087745667,True,imagenette
1518,hscore,efficientnetb3,2151.29443359375,0.9979617595672607,False,imagenette
1519,hscore,efficientnetb3,2151.29443359375,0.9949044585227966,True,imagenette
1520,gbc,resnet50,-1.618046760559082,0.913100004196167,False,cifar10
1521,gbc,resnet50,-1.618046760559082,0.9513999819755554,True,cifar10
1522,gbc,resnet101,-1.16574227809906,0.9239000082015991,False,cifar10
1523,gbc,resnet101,-1.16574227809906,0.9628000259399414,True,cifar10
1524,gbc,resnet50v2,-1.4076132774353027,0.8892999887466431,False,cifar10
1525,gbc,resnet50v2,-1.4076132774353027,0.9488000273704529,True,cifar10
1526,gbc,resnet101v2,-0.8426965475082397,0.9125999808311462,False,cifar10
1527,gbc,resnet101v2,-0.8426965475082397,0.9573000073432922,True,cifar10
1528,gbc,resnet152v2,-0.9645297527313232,0.9065999984741211,False,cifar10
1529,gbc,resnet152v2,-0.9645297527313232,0.965499997138977,True,cifar10
1530,gbc,vgg16,-4.00200080871582,0.8546000123023987,False,cifar10
1531,gbc,vgg16,-4.00200080871582,0.9419000148773193,True,cifar10
1532,gbc,vgg19,-3.5654687881469727,0.8651999831199646,False,cifar10
1533,gbc,vgg19,-3.5654687881469727,0.9520000219345093,True,cifar10
1534,gbc,densenet121,-1.7521504163742065,0.8931000232696533,False,cifar10
1535,gbc,densenet121,-1.7521504163742065,0.9599999785423279,True,cifar10
1536,gbc,densenet169,-1.5818361043930054,0.8980000019073486,False,cifar10
1537,gbc,densenet169,-1.5818361043930054,0.9657999873161316,True,cifar10
1538,gbc,densenet201,-1.1966297626495361,0.911899983882904,False,cifar10
1539,gbc,densenet201,-1.1966297626495361,0.9682999849319458,True,cifar10
1540,gbc,xception,-1.0697077512741089,0.8791000247001648,False,cifar10
1541,gbc,xception,-1.0697077512741089,0.9603999853134155,True,cifar10
1542,gbc,mobilenet,-2.7989795207977295,0.8851000070571899,False,cifar10
1543,gbc,mobilenet,-2.7989795207977295,0.9453999996185303,True,cifar10
1544,gbc,mobilenetv2,-3.6169028282165527,0.8568999767303467,False,cifar10
1545,gbc,mobilenetv2,-3.6169028282165527,0.9423999786376953,True,cifar10
1546,gbc,mobilenetv3,-1.1888211965560913,0.9067999720573425,False,cifar10
1547,gbc,mobilenetv3,-1.1888211965560913,0.9591000080108643,True,cifar10
1548,gbc,nasnetmobile,-0.9843178391456604,0.8652999997138977,False,cifar10
1549,gbc,nasnetmobile,-0.9843178391456604,0.951200008392334,True,cifar10
1550,gbc,efficientnetb0,-1.2710645198822021,0.9103999733924866,False,cifar10
1551,gbc,efficientnetb0,-1.2710645198822021,0.9688000082969666,True,cifar10
1552,gbc,efficientnetb1,-0.645607054233551,0.9178000092506409,False,cifar10
1553,gbc,efficientnetb1,-0.645607054233551,0.9699000120162964,True,cifar10
1554,gbc,efficientnetb2,-0.6489894390106201,0.92330002784729,False,cifar10
1555,gbc,efficientnetb2,-0.6489894390106201,0.9707000255584717,True,cifar10
1556,gbc,efficientnetb3,-0.5568209886550903,0.9307000041007996,False,cifar10
1557,gbc,efficientnetb3,-0.5568209886550903,0.9718999862670898,True,cifar10
1558,leep,resnet50,-0.9808710217475891,0.913100004196167,False,cifar10
1559,leep,resnet50,-0.9808710217475891,0.9513999819755554,True,cifar10
1560,leep,resnet101,-0.8673338890075684,0.9239000082015991,False,cifar10
1561,leep,resnet101,-0.8673338890075684,0.9628000259399414,True,cifar10
1562,leep,resnet50v2,-0.9694510698318481,0.8892999887466431,False,cifar10
1563,leep,resnet50v2,-0.9694510698318481,0.9488000273704529,True,cifar10
1564,leep,resnet101v2,-0.8365610241889954,0.9125999808311462,False,cifar10
1565,leep,resnet101v2,-0.8365610241889954,0.9573000073432922,True,cifar10
1566,leep,resnet152v2,-0.9255461096763611,0.9065999984741211,False,cifar10
1567,leep,resnet152v2,-0.9255461096763611,0.965499997138977,True,cifar10
1568,leep,vgg16,-1.3186711072921753,0.8546000123023987,False,cifar10
1569,leep,vgg16,-1.3186711072921753,0.9419000148773193,True,cifar10
1570,leep,vgg19,-1.231726884841919,0.8651999831199646,False,cifar10
1571,leep,vgg19,-1.231726884841919,0.9520000219345093,True,cifar10
1572,leep,densenet121,-1.054717779159546,0.8931000232696533,False,cifar10
1573,leep,densenet121,-1.054717779159546,0.9599999785423279,True,cifar10
1574,leep,densenet169,-0.9584122896194458,0.8980000019073486,False,cifar10
1575,leep,densenet169,-0.9584122896194458,0.9657999873161316,True,cifar10
1576,leep,densenet201,-0.8979912400245667,0.911899983882904,False,cifar10
1577,leep,densenet201,-0.8979912400245667,0.9682999849319458,True,cifar10
1578,leep,xception,-0.8660246133804321,0.8791000247001648,False,cifar10
1579,leep,xception,-0.8660246133804321,0.9603999853134155,True,cifar10
1580,leep,mobilenet,-1.218055009841919,0.8851000070571899,False,cifar10
1581,leep,mobilenet,-1.218055009841919,0.9453999996185303,True,cifar10
1582,leep,mobilenetv2,-1.4145890474319458,0.8568999767303467,False,cifar10
1583,leep,mobilenetv2,-1.4145890474319458,0.9423999786376953,True,cifar10
1584,leep,mobilenetv3,-1.1124378442764282,0.9067999720573425,False,cifar10
1585,leep,mobilenetv3,-1.1124378442764282,0.9591000080108643,True,cifar10
1586,leep,nasnetmobile,-1.099029541015625,0.8652999997138977,False,cifar10
1587,leep,nasnetmobile,-1.099029541015625,0.951200008392334,True,cifar10
1588,leep,efficientnetb0,-1.26737642288208,0.9103999733924866,False,cifar10
1589,leep,efficientnetb0,-1.26737642288208,0.9688000082969666,True,cifar10
1590,leep,efficientnetb1,-1.051651120185852,0.9178000092506409,False,cifar10
1591,leep,efficientnetb1,-1.051651120185852,0.9699000120162964,True,cifar10
1592,leep,efficientnetb2,-1.0000338554382324,0.92330002784729,False,cifar10
1593,leep,efficientnetb2,-1.0000338554382324,0.9707000255584717,True,cifar10
1594,leep,efficientnetb3,-0.9435301423072815,0.9307000041007996,False,cifar10
1595,leep,efficientnetb3,-0.9435301423072815,0.9718999862670898,True,cifar10
1596,nleep,resnet50,-0.7717832922935486,0.913100004196167,False,cifar10
1597,nleep,resnet50,-0.7717832922935486,0.9513999819755554,True,cifar10
1598,nleep,resnet101,-0.6423907279968262,0.9239000082015991,False,cifar10
1599,nleep,resnet101,-0.6423907279968262,0.9628000259399414,True,cifar10
1600,nleep,resnet50v2,-0.7615000605583191,0.8892999887466431,False,cifar10
1601,nleep,resnet50v2,-0.7615000605583191,0.9488000273704529,True,cifar10
1602,nleep,resnet101v2,-0.6726290583610535,0.9125999808311462,False,cifar10
1603,nleep,resnet101v2,-0.6726290583610535,0.9573000073432922,True,cifar10
1604,nleep,resnet152v2,-0.7255262732505798,0.9065999984741211,False,cifar10
1605,nleep,resnet152v2,-0.7255262732505798,0.965499997138977,True,cifar10
1606,nleep,vgg16,-1.0898864269256592,0.8546000123023987,False,cifar10
1607,nleep,vgg16,-1.0898864269256592,0.9419000148773193,True,cifar10
1608,nleep,vgg19,-1.0605310201644897,0.8651999831199646,False,cifar10
1609,nleep,vgg19,-1.0605310201644897,0.9520000219345093,True,cifar10
1610,nleep,densenet121,-0.7445537447929382,0.8931000232696533,False,cifar10
1611,nleep,densenet121,-0.7445537447929382,0.9599999785423279,True,cifar10
1612,nleep,densenet169,-0.754345178604126,0.8980000019073486,False,cifar10
1613,nleep,densenet169,-0.754345178604126,0.9657999873161316,True,cifar10
1614,nleep,densenet201,-0.6957245469093323,0.911899983882904,False,cifar10
1615,nleep,densenet201,-0.6957245469093323,0.9682999849319458,True,cifar10
1616,nleep,xception,-0.7559071779251099,0.8791000247001648,False,cifar10
1617,nleep,xception,-0.7559071779251099,0.9603999853134155,True,cifar10
1618,nleep,mobilenet,-0.8776353001594543,0.8851000070571899,False,cifar10
1619,nleep,mobilenet,-0.8776353001594543,0.9453999996185303,True,cifar10
1620,nleep,mobilenetv2,-0.9058627486228943,0.8568999767303467,False,cifar10
1621,nleep,mobilenetv2,-0.9058627486228943,0.9423999786376953,True,cifar10
1622,nleep,mobilenetv3,-0.682968258857727,0.9067999720573425,False,cifar10
1623,nleep,mobilenetv3,-0.682968258857727,0.9591000080108643,True,cifar10
1624,nleep,nasnetmobile,-0.7782889008522034,0.8652999997138977,False,cifar10
1625,nleep,nasnetmobile,-0.7782889008522034,0.951200008392334,True,cifar10
1626,nleep,efficientnetb0,-0.7343438863754272,0.9103999733924866,False,cifar10
1627,nleep,efficientnetb0,-0.7343438863754272,0.9688000082969666,True,cifar10
1628,nleep,efficientnetb1,-0.6115460395812988,0.9178000092506409,False,cifar10
1629,nleep,efficientnetb1,-0.6115460395812988,0.9699000120162964,True,cifar10
1630,nleep,efficientnetb2,-0.5743042230606079,0.92330002784729,False,cifar10
1631,nleep,efficientnetb2,-0.5743042230606079,0.9707000255584717,True,cifar10
1632,nleep,efficientnetb3,-0.5280790328979492,0.9307000041007996,False,cifar10
1633,nleep,efficientnetb3,-0.5280790328979492,0.9718999862670898,True,cifar10
1634,logme,resnet50,0.39555659890174866,0.913100004196167,False,cifar10
1635,logme,resnet50,0.39555659890174866,0.9513999819755554,True,cifar10
1636,logme,resnet101,0.4445050358772278,0.9239000082015991,False,cifar10
1637,logme,resnet101,0.4445050358772278,0.9628000259399414,True,cifar10
1638,logme,resnet50v2,0.3739032745361328,0.8892999887466431,False,cifar10
1639,logme,resnet50v2,0.3739032745361328,0.9488000273704529,True,cifar10
1640,logme,resnet101v2,0.4346429705619812,0.9125999808311462,False,cifar10
1641,logme,resnet101v2,0.4346429705619812,0.9573000073432922,True,cifar10
1642,logme,resnet152v2,0.406891405582428,0.9065999984741211,False,cifar10
1643,logme,resnet152v2,0.406891405582428,0.965499997138977,True,cifar10
1644,logme,vgg16,0.18397805094718933,0.8546000123023987,False,cifar10
1645,logme,vgg16,0.18397805094718933,0.9419000148773193,True,cifar10
1646,logme,vgg19,0.2006501406431198,0.8651999831199646,False,cifar10
1647,logme,vgg19,0.2006501406431198,0.9520000219345093,True,cifar10
1648,logme,densenet121,0.29837363958358765,0.8931000232696533,False,cifar10
1649,logme,densenet121,0.29837363958358765,0.9599999785423279,True,cifar10
1650,logme,densenet169,0.3354808986186981,0.8980000019073486,False,cifar10
1651,logme,densenet169,0.3354808986186981,0.9657999873161316,True,cifar10
1652,logme,densenet201,0.36645281314849854,0.911899983882904,False,cifar10
1653,logme,densenet201,0.36645281314849854,0.9682999849319458,True,cifar10
1654,logme,xception,0.3913765549659729,0.8791000247001648,False,cifar10
1655,logme,xception,0.3913765549659729,0.9603999853134155,True,cifar10
1656,logme,mobilenet,0.2554202377796173,0.8851000070571899,False,cifar10
1657,logme,mobilenet,0.2554202377796173,0.9453999996185303,True,cifar10
1658,logme,mobilenetv2,0.2679421901702881,0.8568999767303467,False,cifar10
1659,logme,mobilenetv2,0.2679421901702881,0.9423999786376953,True,cifar10
1660,logme,mobilenetv3,0.4033687710762024,0.9067999720573425,False,cifar10
1661,logme,mobilenetv3,0.4033687710762024,0.9591000080108643,True,cifar10
1662,logme,nasnetmobile,0.367718368768692,0.8652999997138977,False,cifar10
1663,logme,nasnetmobile,0.367718368768692,0.951200008392334,True,cifar10
1664,logme,efficientnetb0,0.41106685996055603,0.9103999733924866,False,cifar10
1665,logme,efficientnetb0,0.41106685996055603,0.9688000082969666,True,cifar10
1666,logme,efficientnetb1,0.4642401337623596,0.9178000092506409,False,cifar10
1667,logme,efficientnetb1,0.4642401337623596,0.9699000120162964,True,cifar10
1668,logme,efficientnetb2,0.4961177706718445,0.92330002784729,False,cifar10
1669,logme,efficientnetb2,0.4961177706718445,0.9707000255584717,True,cifar10
1670,logme,efficientnetb3,0.5266038775444031,0.9307000041007996,False,cifar10
1671,logme,efficientnetb3,0.5266038775444031,0.9718999862670898,True,cifar10
1672,hscore,resnet50,1765.2415771484375,0.913100004196167,False,cifar10
1673,hscore,resnet50,1765.2415771484375,0.9513999819755554,True,cifar10
1674,hscore,resnet101,1793.8052978515625,0.9239000082015991,False,cifar10
1675,hscore,resnet101,1793.8052978515625,0.9628000259399414,True,cifar10
1676,hscore,resnet50v2,862.4215087890625,0.8892999887466431,False,cifar10
1677,hscore,resnet50v2,862.4215087890625,0.9488000273704529,True,cifar10
1678,hscore,resnet101v2,985.3505249023438,0.9125999808311462,False,cifar10
1679,hscore,resnet101v2,985.3505249023438,0.9573000073432922,True,cifar10
1680,hscore,resnet152v2,945.8085327148438,0.9065999984741211,False,cifar10
1681,hscore,resnet152v2,945.8085327148438,0.965499997138977,True,cifar10
1682,hscore,vgg16,199.32171630859375,0.8546000123023987,False,cifar10
1683,hscore,vgg16,199.32171630859375,0.9419000148773193,True,cifar10
1684,hscore,vgg19,196.57542419433594,0.8651999831199646,False,cifar10
1685,hscore,vgg19,196.57542419433594,0.9520000219345093,True,cifar10
1686,hscore,densenet121,308.14874267578125,0.8931000232696533,False,cifar10
1687,hscore,densenet121,308.14874267578125,0.9599999785423279,True,cifar10
1688,hscore,densenet169,323.9625244140625,0.8980000019073486,False,cifar10
1689,hscore,densenet169,323.9625244140625,0.9657999873161316,True,cifar10
1690,hscore,densenet201,394.287841796875,0.911899983882904,False,cifar10
1691,hscore,densenet201,394.287841796875,0.9682999849319458,True,cifar10
1692,hscore,xception,1322.58642578125,0.8791000247001648,False,cifar10
1693,hscore,xception,1322.58642578125,0.9603999853134155,True,cifar10
1694,hscore,mobilenet,455.98492431640625,0.8851000070571899,False,cifar10
1695,hscore,mobilenet,455.98492431640625,0.9453999996185303,True,cifar10
1696,hscore,mobilenetv2,665.5194702148438,0.8568999767303467,False,cifar10
1697,hscore,mobilenetv2,665.5194702148438,0.9423999786376953,True,cifar10
1698,hscore,mobilenetv3,503.9727478027344,0.9067999720573425,False,cifar10
1699,hscore,mobilenetv3,503.9727478027344,0.9591000080108643,True,cifar10
1700,hscore,nasnetmobile,2566.26708984375,0.8652999997138977,False,cifar10
1701,hscore,nasnetmobile,2566.26708984375,0.951200008392334,True,cifar10
1702,hscore,efficientnetb0,861.843505859375,0.9103999733924866,False,cifar10
1703,hscore,efficientnetb0,861.843505859375,0.9688000082969666,True,cifar10
1704,hscore,efficientnetb1,720.2208862304688,0.9178000092506409,False,cifar10
1705,hscore,efficientnetb1,720.2208862304688,0.9699000120162964,True,cifar10
1706,hscore,efficientnetb2,748.4894409179688,0.92330002784729,False,cifar10
1707,hscore,efficientnetb2,748.4894409179688,0.9707000255584717,True,cifar10
1708,hscore,efficientnetb3,801.6246948242188,0.9307000041007996,False,cifar10
1709,hscore,efficientnetb3,801.6246948242188,0.9718999862670898,True,cifar10
